# C:\EZNEC 7.0\Docs
EZN5.NEC	837	2026-08-16T23:00:16.2014453Z	a92ae832ba0aba9642dcb52678bf6882355b574437e301fccbd19bcf7fb5e960	copied
EZNEC.INI	19	2023-02-23T18:10:59.7094744Z	13347901fb96294e201cee92f93352b8bf524913a28c31c4eb1f99e3b130e13c	copied
LastRun.log	1428	2026-08-16T23:00:16.1974037Z	672971bb299acab5e1f5f5ffa381bf58347b77a1c6882f3693ccc088eefd2c76	copied
LastZ.txt	1980	2024-04-16T16:15:13.9272988Z	ccf13644f81e93af36be6411795b0756c542448e2585056764a345cf6c84e22f	copied
LastZ_sorted.txt	1961	2024-04-16T16:15:13.9272988Z	69934e6105cc4b68a7ad71e89bb50dbf3b51f43e2160919661c8e62ce6c0f631	copied
LastZ_src1.s1p	1041	2024-04-16T16:15:13.9272988Z	fceea472766f7887a97d44f588b5f019498c22336eff1ac0bbaadaaf842148b2	copied
LastZ_src2.s1p	3009	2024-04-16T16:06:30.9310805Z	484c9b03d148da4ddcc6ba1d2fe3bae4bdcced9657d1e65b4a55eb1afcc0d882	copied
LastZ_src3.s1p	3009	2024-04-16T16:06:30.9310805Z	f913338d3b71c472195e861085ffc11511af1d7bd7fd8fff1623547a98a8c73e	copied
LastZ_src4.s1p	3009	2024-04-16T16:06:30.9310805Z	d40821f66b1ac040862500c71cbc311051f61b0061c912a76cfa08277a73a598	copied
NEC5.OUT	15621	2026-08-16T23:00:16.3437448Z	7815e87edfb371e822977afceae8cba39cd984ab44949d1abea63836ba0a4b46	copied
NEC5CL_x13.exe	13824	2026-08-16T22:52:16.5837462Z	ac828b7d06a386c35251e86099bc971cb03681eb55f95cfa3c96e195722a76f0	manifest-only
NEC5CL_x13.real.exe	10804224	2026-08-16T21:58:15.4978425Z	4ffac7111374583267d08720a6326eb5d8e0f2c417b25c8140263b4e75a01d7c	manifest-only
SOMMPD.NEX	737268	2026-08-16T22:37:00.8819794Z	8deeb21db70a920f4d9346f263726e8ffea4154544334cc3fe9e9a585f0f58e5	manifest-only
